Timestamp,"Master Meter Flow Rate, GPM",Is_Over_Zero,Is_Event
5/7/2024 13:00,46.02222222,TRUE,TRUE
5/7/2024 13:30,40.44444444,TRUE,TRUE
5/7/2024 14:00,42.92222222,TRUE,TRUE
5/7/2024 14:30,42.71111111,TRUE,TRUE
5/7/2024 15:00,39.33333333,TRUE,TRUE
5/7/2024 15:30,42.64444444,TRUE,TRUE
5/7/2024 16:00,42.33333333,TRUE,TRUE
5/7/2024 16:30,44.2541238,TRUE,TRUE
5/7/2024 17:00,46.07777778,TRUE,TRUE
5/7/2024 17:30,40.37614728,TRUE,TRUE
5/7/2024 18:00,39.69833333,TRUE,TRUE
5/7/2024 18:30,38.30166667,TRUE,TRUE
5/7/2024 19:00,39.35444444,TRUE,TRUE
5/7/2024 19:30,43.64555556,TRUE,TRUE
5/7/2024 20:00,46.87333333,TRUE,TRUE
5/7/2024 20:30,40.43888889,TRUE,TRUE
5/7/2024 21:00,42.30166667,TRUE,TRUE
5/7/2024 21:30,43.365,TRUE,TRUE
5/7/2024 22:00,36.70888889,TRUE,TRUE
5/7/2024 22:30,40.71615006,TRUE,TRUE
5/7/2024 23:00,37.33333333,TRUE,TRUE
5/7/2024 23:30,36.01,TRUE,TRUE
5/8/2024 0:00,33.69562037,TRUE,TRUE
5/8/2024 0:30,29.69666667,TRUE,TRUE
5/8/2024 1:00,27.67666667,TRUE,TRUE
5/8/2024 1:30,26.01,TRUE,TRUE
5/8/2024 2:00,26.99,TRUE,TRUE
5/8/2024 2:30,26.33333333,TRUE,TRUE
5/8/2024 3:00,27.65666667,TRUE,TRUE
5/8/2024 3:30,27.02502504,TRUE,TRUE
5/8/2024 4:00,26.66666667,TRUE,TRUE
5/8/2024 4:30,26.00944444,TRUE,TRUE
5/8/2024 5:00,27.98111111,TRUE,TRUE
5/8/2024 5:30,27.99055556,TRUE,TRUE
5/8/2024 6:00,30.65722222,TRUE,TRUE
5/8/2024 6:30,33.93388889,TRUE,TRUE
5/8/2024 7:00,42.63833333,TRUE,TRUE
5/8/2024 7:30,48.22,TRUE,TRUE
5/8/2024 8:00,48.70444444,TRUE,TRUE
5/8/2024 8:30,43.41948433,TRUE,TRUE
5/8/2024 9:00,41.64888889,TRUE,TRUE
5/8/2024 9:30,40.34222222,TRUE,TRUE
5/8/2024 10:00,40.65777778,TRUE,TRUE
5/8/2024 10:30,38.71111111,TRUE,TRUE
5/8/2024 11:00,38.64,TRUE,TRUE
5/8/2024 11:30,41.96444444,TRUE,TRUE
5/8/2024 12:00,47.94666667,TRUE,TRUE
5/8/2024 12:30,45.37777778,TRUE,TRUE
5/8/2024 13:00,38.08504916,TRUE,TRUE
5/8/2024 13:30,39.66720924,TRUE,TRUE
5/8/2024 14:00,36.70833333,TRUE,TRUE
5/8/2024 14:30,34.31666667,TRUE,TRUE
5/8/2024 15:00,38.30833333,TRUE,TRUE
5/8/2024 15:30,39.31666667,TRUE,TRUE
5/8/2024 16:00,44.60833333,TRUE,TRUE
5/8/2024 16:30,44.35,TRUE,TRUE
5/8/2024 17:00,47.325,TRUE,TRUE
5/8/2024 17:30,48.975,TRUE,TRUE
5/8/2024 18:00,41.38333333,TRUE,TRUE
5/8/2024 18:30,40.71959364,TRUE,TRUE
5/8/2024 19:00,40.35718605,TRUE,TRUE
5/8/2024 19:30,40.98444444,TRUE,TRUE
5/8/2024 20:00,38.33333333,TRUE,TRUE
5/8/2024 20:30,38.68222222,TRUE,TRUE
5/8/2024 21:00,38.31,TRUE,TRUE
5/8/2024 21:30,44.28666667,TRUE,TRUE
5/8/2024 22:00,43.03888889,TRUE,TRUE
5/8/2024 22:30,37.69,TRUE,TRUE
5/8/2024 23:00,36.71517715,TRUE,TRUE
5/8/2024 23:30,35.64540994,TRUE,TRUE
5/9/2024 0:00,33.70277778,TRUE,TRUE
5/9/2024 0:30,30.33333333,TRUE,TRUE
5/9/2024 1:00,29.67388889,TRUE,TRUE
5/9/2024 1:30,29.69555556,FALSE,FALSE
5/9/2024 2:00,27.66666667,FALSE,FALSE
5/9/2024 2:30,27.66666667,FALSE,FALSE
5/9/2024 3:00,28.31888889,FALSE,FALSE
5/9/2024 3:30,27.68111111,FALSE,FALSE
5/9/2024 4:00,28.33502597,FALSE,FALSE
5/9/2024 4:30,28.33333333,FALSE,FALSE
5/9/2024 5:00,29.98666667,FALSE,FALSE
5/9/2024 5:30,30,FALSE,FALSE
5/9/2024 6:00,29.67333333,FALSE,FALSE
5/9/2024 6:30,32.63333333,FALSE,FALSE
5/9/2024 7:00,40.60666667,FALSE,FALSE
5/9/2024 7:30,46.67333333,FALSE,FALSE
5/9/2024 8:00,42.98666667,FALSE,FALSE
5/9/2024 8:30,42.36666667,FALSE,FALSE
5/9/2024 9:00,42.96666667,FALSE,FALSE
5/9/2024 9:30,43.37004081,FALSE,FALSE
5/9/2024 10:00,40.67888889,FALSE,FALSE
5/9/2024 10:30,41.32111111,FALSE,FALSE
5/9/2024 11:00,42.01833333,FALSE,FALSE
5/9/2024 11:30,43.97555556,FALSE,FALSE
5/9/2024 12:00,47.98166667,FALSE,FALSE
5/9/2024 12:30,44.685,FALSE,FALSE
5/9/2024 13:00,38.38222222,FALSE,FALSE
5/9/2024 13:30,37,FALSE,FALSE
5/9/2024 14:00,38.67114357,FALSE,FALSE
5/9/2024 14:30,37.34729351,FALSE,FALSE
5/9/2024 15:00,38.65,FALSE,FALSE
5/9/2024 15:30,37.32222222,FALSE,FALSE
5/9/2024 16:00,40.98333333,FALSE,FALSE
5/9/2024 16:30,40.35,FALSE,FALSE
5/9/2024 17:00,42.32222222,FALSE,FALSE
5/9/2024 17:30,42.98333333,FALSE,FALSE
5/9/2024 18:00,41.37222222,FALSE,FALSE
5/9/2024 18:30,40.35194027,FALSE,FALSE
5/9/2024 19:00,37.67198386,FALSE,FALSE
5/9/2024 19:30,41.64166667,FALSE,FALSE
5/9/2024 20:00,40.67666667,FALSE,FALSE
5/9/2024 20:30,39.33833333,FALSE,FALSE
5/9/2024 21:00,41.62666667,FALSE,FALSE
5/9/2024 21:30,42.025,FALSE,FALSE
5/9/2024 22:00,36.05,FALSE,FALSE
5/9/2024 22:30,37.63666667,FALSE,FALSE
5/9/2024 23:00,39.33833333,FALSE,FALSE
5/9/2024 23:30,33.68666667,FALSE,FALSE
5/10/2024 0:00,32.69447598,FALSE,FALSE
5/10/2024 0:30,32.33333333,FALSE,FALSE
5/10/2024 1:00,30.99111111,FALSE,FALSE
5/10/2024 1:30,29.34666667,FALSE,FALSE
5/10/2024 2:00,28.68,FALSE,FALSE
5/10/2024 2:30,27.66222222,FALSE,FALSE
5/10/2024 3:00,27.00444444,FALSE,FALSE
5/10/2024 3:30,27.66666667,FALSE,FALSE
5/10/2024 4:00,27.66666667,FALSE,FALSE
5/10/2024 4:30,28.32888889,FALSE,FALSE
5/10/2024 5:00,28.01947041,FALSE,FALSE
5/10/2024 5:30,28.66277778,FALSE,FALSE
5/10/2024 6:00,29.65888889,FALSE,FALSE
5/10/2024 6:30,34.31388889,FALSE,FALSE
5/10/2024 7:00,38.65111111,FALSE,FALSE
5/10/2024 7:30,44.63944444,FALSE,FALSE
5/10/2024 8:00,45.99611111,FALSE,FALSE
5/10/2024 8:30,41.67833333,FALSE,FALSE
5/10/2024 9:00,42.34888889,FALSE,FALSE
5/10/2024 9:30,48.0059117,FALSE,FALSE
5/10/2024 10:00,45.31690595,FALSE,FALSE
5/10/2024 10:30,44.34333333,FALSE,FALSE
5/10/2024 11:00,46.33,FALSE,FALSE
5/10/2024 11:30,43.67666667,FALSE,FALSE
5/10/2024 12:00,41.66666667,FALSE,FALSE
5/10/2024 12:30,44.65,FALSE,FALSE
5/10/2024 13:00,44.99666667,FALSE,FALSE
5/10/2024 13:30,40.36333333,FALSE,FALSE
5/10/2024 14:00,40.32333333,FALSE,FALSE
5/10/2024 14:30,38.35333333,FALSE,FALSE
5/10/2024 15:00,34.69392042,FALSE,FALSE
5/10/2024 15:30,39.64722222,FALSE,FALSE
5/10/2024 16:00,39.66654505,FALSE,FALSE
5/10/2024 16:30,43.99186144,FALSE,FALSE
5/10/2024 17:00,45.99444444,FALSE,FALSE
5/10/2024 17:30,41.01111111,FALSE,FALSE
